国家,确诊,治愈,死亡,日期
阿尔及利亚,11031,7735,777,2020-06-16
刚果（金）,4836,613,112,2020-06-16
北马其顿,4289,1757,201,2020-06-16
喀麦隆,9864,5570,276,2020-06-16
卡塔尔,82077,60461,80,2020-06-16
中非共和国,2289,382,10,2020-06-16
马达加斯加,1272,362,10,2020-06-16
丹麦,12217,9643,598,2020-06-16
马约特,2282,0,29,2020-06-16
尼加拉瓜,1655,0,55,2020-06-16
加蓬,4033,1334,27,2020-06-16
澳大利亚,7347,6856,102,2020-06-16
希腊,3121,1473,183,2020-06-16
巴拉圭,1289,198,11,2020-06-16
赤道几内亚,1664,515,32,2020-06-16
索马里,2595,559,88,2020-06-16
奥地利,17074,14951,678,2020-06-16
古巴,2248,525,84,2020-06-16
刚果（布）,883,391,27,2020-06-16
马拉维,547,68,6,2020-06-16
吉布提,4465,2260,43,2020-06-16
佛得角,750,266,6,2020-06-16
几内亚,4572,3259,32,2020-06-16
黑山,325,315,9,2020-06-16
克罗地亚,2252,2027,107,2020-06-16
塔吉克斯坦,5035,2491,50,2020-06-16
贝宁,470,228,7,2020-06-16
黎巴嫩,1464,875,32,2020-06-16
南苏丹,1755,58,30,2020-06-16
莫桑比克,583,151,3,2020-06-16
纳米比亚,32,3,0,2020-06-16
乍得,850,0,73,2020-06-16
马里,1860,1125,104,2020-06-16
赞比亚共和国,1382,1142,11,2020-06-16
牙买加,615,0,10,2020-06-16
斯威士兰,490,236,4,2020-06-16
也门共和国,848,82,209,2020-06-16
津巴布韦,383,54,4,2020-06-16
卢旺达,582,332,2,2020-06-16
斯里兰卡,1889,990,11,2020-06-16
圣马力诺,695,2,42,2020-06-16
利比里亚,458,85,32,2020-06-16
多哥,530,107,13,2020-06-16
留尼旺,495,0,1,2020-06-16
挪威,8606,7999,242,2020-06-16
塞拉利昂,1169,621,51,2020-06-16
爱尔兰,25321,22698,1706,2020-06-16
马尔代夫,2065,1540,8,2020-06-16
斯洛伐克,1548,1404,28,2020-06-16
博茨瓦纳,60,0,1,2020-06-16
约旦,979,692,9,2020-06-16
安道尔,853,472,51,2020-06-16
坦桑尼亚,509,167,21,2020-06-16
科摩罗,176,0,2,2020-06-16
马恩岛,336,0,24,2020-06-16
关岛,177,0,5,2020-06-16
马耳他,646,367,9,2020-06-16
泽西岛,313,0,30,2020-06-16
马来西亚,8494,7400,121,2020-06-16
布隆迪共和国,94,4,1,2020-06-16
苏里南,229,6,5,2020-06-16
突尼斯,1096,964,49,2020-06-16
马提尼克,202,0,14,2020-06-16
根西岛,252,0,13,2020-06-16
蒙古,197,24,0,2020-06-16
开曼群岛,187,0,2,2020-06-16
厄立特里亚,96,39,0,2020-06-16
法罗群岛,187,0,0,2020-06-16
直布罗陀,176,0,1,2020-06-16
瓜德罗普岛,171,0,14,2020-06-16
布基纳法索,894,655,53,2020-06-16
百慕大,144,0,9,2020-06-16
冰岛,1810,1755,10,2020-06-16
乌干达,823,79,0,2020-06-16
特立尼达和多巴哥,117,0,8,2020-06-16
缅甸,262,130,6,2020-06-16
越南,334,267,0,2020-06-16
巴哈马,103,0,11,2020-06-16
阿鲁巴,101,0,3,2020-06-16
巴巴多斯,96,0,7,2020-06-16
不丹,66,0,0,2020-06-16
安提瓜和巴布达,26,0,3,2020-06-16
冈比亚,28,2,1,2020-06-16
柬埔寨,128,122,0,2020-06-16
伯利兹,21,0,2,2020-06-16
圣文森特和格林纳丁斯,27,0,0,2020-06-16
北马里亚纳群岛联邦,30,0,2,2020-06-16
库拉索岛,22,0,1,2020-06-16
新喀里多尼亚,21,0,0,2020-06-16
多米尼克,18,0,0,2020-06-16
文莱,141,131,2,2020-06-16
新西兰,1156,1347,22,2020-06-16
中国,92354,87066,4698,2020-06-17
美国,2141276,588645,117031,2020-06-17
巴西,929149,477364,45467,2020-06-17
印度,354065,186935,11903,2020-06-17
英国,299251,539,42153,2020-06-17
俄罗斯,553301,304342,7478,2020-06-17
孟加拉国,94481,36264,1262,2020-06-17
秘鲁,237156,125205,7056,2020-06-17
墨西哥,154863,116178,18310,2020-06-17
西班牙,244683,150376,27136,2020-06-17
巴基斯坦,154760,58437,2975,2020-06-17
阿根廷,34159,10174,878,2020-06-17
埃及,47856,12730,1766,2020-06-17
沙特阿拉伯,141234,91662,1091,2020-06-17
菲律宾,26781,6552,1103,2020-06-17
印度尼西亚,41431,16243,2276,2020-06-17
荷兰,49087,11808,6070,2020-06-17
伊拉克,24254,10770,773,2020-06-17
加拿大,99467,61443,8213,2020-06-17
乌克兰,32476,12054,913,2020-06-17
哈萨克斯坦,16087,8345,81,2020-06-17
危地马拉,9845,0,384,2020-06-17
以色列,19637,15459,303,2020-06-17
伊朗,195051,154812,9185,2020-06-17
阿曼,26079,11797,116,2020-06-17
尼日利亚,17148,5623,455,2020-06-17
土耳其,181298,153379,4842,2020-06-17
阿富汗,26310,5508,491,2020-06-17
亚美尼亚,18033,6794,302,2020-06-17
罗马尼亚,22415,16071,1437,2020-06-17
科威特,37533,28896,306,2020-06-17
阿联酋,42982,28861,293,2020-06-17
阿塞拜疆,10662,5948,126,2020-06-17
波兰,30701,14921,1286,2020-06-17
白俄罗斯,56032,32735,324,2020-06-17
肯尼亚,4044,1353,107,2020-06-17
吉尔吉斯斯坦,2472,1847,29,2020-06-17
巴勒斯坦,689,377,5,2020-06-17
摩尔多瓦,11879,5240,417,2020-06-17
乌兹别克斯坦,5561,4096,19,2020-06-17
尼泊尔,7177,1167,20,2020-06-17
萨尔瓦多,3826,0,74,2020-06-17
日本,17601,14406,929,2020-06-17
新加坡,41216,25877,26,2020-06-17
德国,187184,173600,8830,2020-06-17
捷克,10095,7358,331,2020-06-17
波黑,3076,2141,164,2020-06-17
保加利亚,3341,727,176,2020-06-17
苏丹,7740,2820,477,2020-06-17
巴林,19553,13866,47,2020-06-17
卢森堡,4072,3789,110,2020-06-17
加纳,12590,4410,66,2020-06-17
埃塞俄比亚,3759,849,63,2020-06-17
毛里塔尼亚,2057,373,93,2020-06-17
塞内加尔,5369,3606,73,2020-06-17
摩洛哥,8985,7960,212,2020-06-17
阿尔巴尼亚,1672,714,37,2020-06-17
瑞士,31183,28845,1678,2020-06-17
几内亚比绍,1492,153,15,2020-06-17
韩国,12198,10774,279,2020-06-17
利比亚,467,58,10,2020-06-17
立陶宛,1773,1049,76,2020-06-17
拉脱维亚,1097,464,28,2020-06-17
爱沙尼亚,1974,1275,69,2020-06-17
匈牙利,4077,2485,565,2020-06-17
塞浦路斯,985,504,26,2020-06-17
圣多美和普林西比,611,135,12,2020-06-17
安哥拉,142,40,6,2020-06-17
叙利亚,177,41,6,2020-06-17
芬兰,7108,5800,326,2020-06-17
斯洛文尼亚,1509,1335,109,2020-06-17
尼日尔,980,734,66,2020-06-17
格鲁吉亚,879,704,14,2020-06-17
圭亚那,1326,27,12,2020-06-17
泰国,3135,2973,58,2020-06-17
美属维尔京群岛,72,0,6,2020-06-17
钻石公主号邮轮,712,574,13,2020-06-17
乌拉圭,848,698,23,2020-06-17
毛里求斯,337,325,10,2020-06-17
南非,76334,42063,1625,2020-06-17
哥伦比亚,54931,20366,1801,2020-06-17
瑞典,53323,4971,4952,2020-06-17
法国,157716,73335,29547,2020-06-17
厄瓜多尔,47322,4600,3929,2020-06-17
玻利维亚,18459,159,611,2020-06-17
比利时,60244,16684,9675,2020-06-17
巴拿马,20686,13759,437,2020-06-17
多米尼加,23271,11919,605,2020-06-17
洪都拉斯,8858,0,312,2020-06-17
智利,184449,44946,3383,2020-06-17
葡萄牙,37336,23212,1522,2020-06-17
意大利,237500,178526,34405,2020-06-17
波多黎各,5890,0,147,2020-06-17
塞尔维亚,14041,12311,289,2020-06-17
委内瑞拉,2978,0,25,2020-06-17
哥斯达黎加,1715,0,12,2020-06-17
法属圭亚那,1326,0,3,2020-06-17
科特迪瓦,5084,2045,45,2020-06-17
海地,4309,0,73,2020-06-17
阿尔及利亚,11147,7842,788,2020-06-17
刚果（金）,45099,640,115,2020-06-17
北马其顿,4289,1757,201,2020-06-17
喀麦隆,9864,5570,276,2020-06-17
卡塔尔,83174,60461,82,2020-06-17
中非共和国,2410,396,14,2020-06-17
马达加斯加,1290,362,10,2020-06-17
丹麦,12250,9643,598,2020-06-17
马约特,2310,0,29,2020-06-17
尼加拉瓜,1655,0,55,2020-06-17
加蓬,4114,1432,29,2020-06-17
澳大利亚,7347,6856,102,2020-06-17
希腊,3134,1473,184,2020-06-17
巴拉圭,1296,198,12,2020-06-17
赤道几内亚,1664,515,32,2020-06-17
索马里,2642,559,88,2020-06-17
奥地利,17074,14951,678,2020-06-17
古巴,2262,525,84,2020-06-17
刚果（布）,883,391,27,2020-06-17
马拉维,556,68,6,2020-06-17
吉布提,4539,3324,43,2020-06-17
佛得角,760,266,7,2020-06-17
几内亚,4639,3327,32,2020-06-17
黑山,326,315,9,2020-06-17
克罗地亚,2254,2027,107,2020-06-17
塔吉克斯坦,5097,2491,50,2020-06-17
贝宁,483,228,9,2020-06-17
黎巴嫩,1464,875,32,2020-06-17
南苏丹,1755,58,30,2020-06-17
莫桑比克,609,151,3,2020-06-17
纳米比亚,32,3,0,2020-06-17
乍得,850,0,73,2020-06-17
马里,2642,1125,104,2020-06-17
赞比亚共和国,1382,1142,11,2020-06-17
牙买加,617,0,10,2020-06-17
斯威士兰,506,236,4,2020-06-17
也门共和国,889,94,215,2020-06-17
津巴布韦,387,54,4,2020-06-17
卢旺达,636,338,2,2020-06-17
斯里兰卡,1905,990,11,2020-06-17
圣马力诺,695,2,42,2020-06-17
利比里亚,498,85,33,2020-06-17
多哥,531,107,13,2020-06-17
留尼旺,496,0,1,2020-06-17
挪威,8631,7999,242,2020-06-17
塞拉利昂,1176,621,51,2020-06-17
爱尔兰,25321,22698,1706,2020-06-17
马尔代夫,2065,1540,8,2020-06-17
斯洛伐克,1552,1404,28,2020-06-17
博茨瓦纳,60,0,1,2020-06-17
约旦,979,692,9,2020-06-17
安道尔,853,472,51,2020-06-17
坦桑尼亚,509,167,21,2020-06-17
科摩罗,176,0,2,2020-06-17
马恩岛,336,0,24,2020-06-17
关岛,178,0,5,2020-06-17
马耳他,649,367,9,2020-06-17
泽西岛,313,0,30,2020-06-17
马来西亚,8494,7400,121,2020-06-17
布隆迪共和国,104,4,1,2020-06-17
苏里南,229,6,5,2020-06-17
突尼斯,1125,1002,49,2020-06-17
马提尼克,202,0,14,2020-06-17
根西岛,252,0,13,2020-06-17
蒙古,197,24,0,2020-06-17
开曼群岛,187,0,2,2020-06-17
厄立特里亚,109,39,0,2020-06-17
法罗群岛,187,0,0,2020-06-17
直布罗陀,176,0,1,2020-06-17
瓜德罗普岛,171,0,14,2020-06-17
布基纳法索,894,655,53,2020-06-17
百慕大,144,0,9,2020-06-17
冰岛,1810,1755,10,2020-06-17
乌干达,823,79,0,2020-06-17
特立尼达和多巴哥,123,0,8,2020-06-17
缅甸,262,130,6,2020-06-17
越南,334,267,0,2020-06-17
巴哈马,104,0,11,2020-06-17
阿鲁巴,101,0,3,2020-06-17
巴巴多斯,97,0,7,2020-06-17
摩纳哥,99,3,3,2020-06-17
不丹,67,0,0,2020-06-17
安提瓜和巴布达,26,0,3,2020-06-17
冈比亚,28,2,1,2020-06-17
柬埔寨,128,122,0,2020-06-17
伯利兹,21,0,2,2020-06-17
圣文森特和格林纳丁斯,27,0,0,2020-06-17
北马里亚纳群岛联邦,30,0,2,2020-06-17
库拉索岛,22,0,1,2020-06-17
圣卢西亚,19,0,0,2020-06-17
新喀里多尼亚,21,0,0,2020-06-17
多米尼克,18,0,0,2020-06-17
文莱,141,131,2,2020-06-17
新西兰,1156,1347,22,2020-06-17
中国,90679,85386,4692,2020-06-18
美国,2164071,592191,117728,2020-06-18
巴西,960640,503507,46679,2020-06-18
印度,366946,194325,12237,2020-06-18
英国,299251,539,42153,2020-06-18
俄罗斯,561091,313963,7660,2020-06-18
孟加拉国,98489,38189,1305,2020-06-18
秘鲁,240908,128622,7257,2020-06-18
墨西哥,159793,119355,19080,2020-06-18
西班牙,244683,150376,27136,2020-06-18
巴基斯坦,162404,59215,3141,2020-06-18
阿根廷,34159,10174,878,2020-06-18
埃及,49219,13141,1850,2020-06-18
沙特阿拉伯,145991,93915,1139,2020-06-18
菲律宾,27799,7090,1116,2020-06-18
印度尼西亚,42762,16798,2339,2020-06-18
荷兰,49319,11808,6078,2020-06-18
伊拉克,24254,10770,773,2020-06-18
加拿大,99853,62017,8254,2020-06-18
乌克兰,32476,12054,913,2020-06-18
哈萨克斯坦,16087,8345,81,2020-06-18
危地马拉,9845,0,384,2020-06-18
以色列,19783,15459,303,2020-06-18
伊朗,197674,156991,9272,2020-06-18
阿曼,26818,13264,119,2020-06-18
尼日利亚,17148,5623,455,2020-06-18
土耳其,182727,154640,4861,2020-06-18
阿富汗,26874,6158,504,2020-06-18
亚美尼亚,18698,7560,309,2020-06-18
罗马尼亚,23080,16308,1473,2020-06-18
科威特,38074,29512,308,2020-06-18
阿联酋,43752,30241,298,2020-06-18
阿塞拜疆,10991,6075,133,2020-06-18
波兰,31015,15317,1316,2020-06-18
白俄罗斯,56032,32735,324,2020-06-18
肯尼亚,4044,1353,107,2020-06-18
吉尔吉斯斯坦,2472,1847,29,2020-06-18
巴勒斯坦,689,415,5,2020-06-18
摩尔多瓦,11879,5240,417,2020-06-18
乌兹别克斯坦,5561,4096,19,2020-06-18
尼泊尔,7848,1186,22,2020-06-18
萨尔瓦多,3826,0,74,2020-06-18
日本,17689,14406,935,2020-06-18
新加坡,41216,25877,26,2020-06-18
德国,187764,174100,8856,2020-06-18
捷克,10154,7399,333,2020-06-18
波黑,3076,2141,164,2020-06-18
保加利亚,3453,727,176,2020-06-18
苏丹,8020,2966,487,2020-06-18
巴林,19961,14185,51,2020-06-18
卢森堡,4072,3789,110,2020-06-18
加纳,12590,4410,66,2020-06-18
埃塞俄比亚,3759,849,63,2020-06-18
毛里塔尼亚,2223,427,95,2020-06-18
塞内加尔,5475,3716,76,2020-06-18
摩洛哥,9042,7999,213,2020-06-18
阿尔巴尼亚,1672,714,37,2020-06-18
瑞士,31118,28845,1677,2020-06-18
几内亚比绍,1492,153,15,2020-06-18
韩国,12257,10800,280,2020-06-18
利比亚,467,58,10,2020-06-18
立陶宛,1773,1049,76,2020-06-18
拉脱维亚,1097,464,28,2020-06-18
爱沙尼亚,1974,1275,69,2020-06-18
匈牙利,4077,2485,565,2020-06-18
塞浦路斯,985,504,26,2020-06-18
圣多美和普林西比,611,135,12,2020-06-18
安哥拉,142,40,6,2020-06-18
叙利亚,177,41,6,2020-06-18
芬兰,7108,5800,326,2020-06-18
尼日尔,980,734,66,2020-06-18
格鲁吉亚,879,704,14,2020-06-18
圭亚那,1326,27,12,2020-06-18
泰国,3135,2973,58,2020-06-18
钻石公主号邮轮,712,574,13,2020-06-18
乌拉圭,848,698,23,2020-06-18
毛里求斯,337,325,10,2020-06-18
南非,80412,44331,1674,2020-06-18
哥伦比亚,57046,21326,1864,2020-06-18
瑞典,54562,4971,5041,2020-06-18
法国,158174,73667,29575,2020-06-18
厄瓜多尔,47322,4600,3929,2020-06-18
玻利维亚,18459,159,611,2020-06-18
比利时,60348,16724,9685,2020-06-18
巴拿马,22597,13759,470,2020-06-18
多米尼加,23271,11919,605,2020-06-18
洪都拉斯,8858,0,312,2020-06-18
智利,220628,44946,3615,2020-06-18
葡萄牙,37672,23212,1523,2020-06-18
意大利,238728,179455,34448,2020-06-18
波多黎各,5890,0,147,2020-06-18
塞尔维亚,14449,12316,292,2020-06-18
委内瑞拉,2978,0,25,2020-06-18
哥斯达黎加,1715,0,12,2020-06-18
法属圭亚那,1326,0,3,2020-06-18
科特迪瓦,6063,2749,48,2020-06-18
海地,4309,0,73,2020-06-18
阿尔及利亚,11268,7943,799,2020-06-18
刚果（金）,5282,685,117,2020-06-18
北马其顿,4664,1836,216,2020-06-18
喀麦隆,9864,5570,276,2020-06-18
卡塔尔,84441,63642,86,2020-06-18
中非共和国,2564,402,18,2020-06-18
马达加斯加,1290,362,10,2020-06-18
丹麦,12204,9643,598,2020-06-18
马约特,2310,0,29,2020-06-18
尼加拉瓜,1655,0,55,2020-06-18
加蓬,4114,1432,29,2020-06-18
澳大利亚,7391,6877,102,2020-06-18
希腊,3134,1473,184,2020-06-18
巴拉圭,1296,198,12,2020-06-18
赤道几内亚,1664,515,32,2020-06-18
索马里,2642,559,88,2020-06-18
奥地利,17117,14951,687,2020-06-18
古巴,2262,525,84,2020-06-18
刚果（布）,883,391,27,2020-06-18
马拉维,556,68,6,2020-06-18
吉布提,4539,3324,43,2020-06-18
佛得角,760,266,7,2020-06-18
几内亚,4639,3327,32,2020-06-18
黑山,326,315,9,2020-06-18
克罗地亚,2254,2027,107,2020-06-18
塔吉克斯坦,5097,2491,50,2020-06-18
贝宁,483,228,9,2020-06-18
黎巴嫩,1464,875,32,2020-06-18
莫桑比克,609,151,3,2020-06-18
乍得,850,0,73,2020-06-18
马里,2642,559,88,2020-06-18
赞比亚共和国,1382,1142,11,2020-06-18
牙买加,617,0,10,2020-06-18
斯威士兰,506,236,4,2020-06-18
也门共和国,889,94,215,2020-06-18
津巴布韦,387,54,4,2020-06-18
卢旺达,636,338,2,2020-06-18
斯里兰卡,1905,990,11,2020-06-18
利比里亚,498,85,33,2020-06-18
多哥,531,107,13,2020-06-18
留尼旺,496,0,1,2020-06-18
挪威,8631,7999,242,2020-06-18
塞拉利昂,1176,621,51,2020-06-18
爱尔兰,25341,22698,1710,2020-06-18
马尔代夫,2065,1540,8,2020-06-18
斯洛伐克,1552,1404,28,2020-06-18
约旦,979,692,9,2020-06-18
安道尔,853,472,51,2020-06-18
坦桑尼亚,509,167,21,2020-06-18
科摩罗,176,0,2,2020-06-18
马恩岛,336,0,24,2020-06-18
关岛,178,0,5,2020-06-18
马耳他,649,367,9,2020-06-18
马来西亚,8494,7400,121,2020-06-18
布隆迪共和国,104,4,1,2020-06-18
苏里南,229,6,5,2020-06-18
突尼斯,1125,1002,49,2020-06-18
马提尼克,202,0,14,2020-06-18
根西岛,252,0,13,2020-06-18
蒙古,197,24,0,2020-06-18
开曼群岛,187,0,2,2020-06-18
厄立特里亚,109,39,0,2020-06-18
法罗群岛,187,0,0,2020-06-18
直布罗陀,176,0,1,2020-06-18
瓜德罗普岛,171,0,14,2020-06-18
百慕大,144,0,9,2020-06-18
冰岛,1810,1755,10,2020-06-18
乌干达,823,79,0,2020-06-18
特立尼达和多巴哥,123,0,8,2020-06-18
缅甸,262,130,6,2020-06-18
越南,334,267,0,2020-06-18
巴哈马,104,0,11,2020-06-18
阿鲁巴,101,0,3,2020-06-18
巴巴多斯,97,0,7,2020-06-18
不丹,67,0,0,2020-06-18
柬埔寨,128,122,0,2020-06-18
文莱,141,131,2,2020-06-18
新西兰,1156,1347,22,2020-06-18
中国,88943,83669,4676,2020-06-19
美国,2191200,599115,118435,2020-06-19
巴西,983359,503507,47869,2020-06-19
印度,380532,204710,12573,2020-06-19
英国,300469,539,42288,2020-06-19
俄罗斯,569063,324406,7841,2020-06-19
孟加拉国,102292,40164,1343,2020-06-19
秘鲁,244388,131190,7461,2020-06-19
墨西哥,165455,123095,19747,2020-06-19
西班牙,245268,150376,27136,2020-06-19
巴基斯坦,165062,61383,3229,2020-06-19
阿根廷,37510,10174,948,2020-06-19
埃及,50437,13528,1938,2020-06-19
沙特阿拉伯,145991,93915,1139,2020-06-19
菲律宾,27799,7090,1116,2020-06-19
印度尼西亚,42762,16798,2339,2020-06-19
荷兰,49319,11808,6078,2020-06-19
伊拉克,25717,11333,856,2020-06-19
加拿大,100220,62237,8300,2020-06-19
乌克兰,34063,12054,966,2020-06-19
哈萨克斯坦,16087,8345,100,2020-06-19
危地马拉,10706,0,418,2020-06-19
以色列,19998,15518,303,2020-06-19
伊朗,197647,156991,9272,2020-06-19
阿曼,26818,13264,119,2020-06-19
尼日利亚,18480,6307,475,2020-06-19
土耳其,184031,156022,4882,2020-06-19
阿富汗,27532,6660,546,2020-06-19
亚美尼亚,19157,8266,319,2020-06-19
罗马尼亚,23080,16308,1473,2020-06-19
科威特,38074,29512,308,2020-06-19
阿联酋,43752,30241,298,2020-06-19
阿塞拜疆,11329,6192,139,2020-06-19
波兰,31015,15317,1316,2020-06-19
白俄罗斯,56032,32735,324,2020-06-19
肯尼亚,4257,1459,117,2020-06-19
吉尔吉斯斯坦,2657,1847,31,2020-06-19
巴勒斯坦,599,415,3,2020-06-19
摩尔多瓦,12732,5240,433,2020-06-19
乌兹别克斯坦,5697,4096,19,2020-06-19
尼泊尔,7848,1186,22,2020-06-19
萨尔瓦多,4066,0,79,2020-06-19
日本,17759,15930,937,2020-06-19
新加坡,41615,25877,26,2020-06-19
德国,188534,174400,8872,2020-06-19
捷克,10230,7436,334,2020-06-19
波黑,3144,2141,167,2020-06-19
保加利亚,3542,727,184,2020-06-19
苏丹,8020,2966,487,2020-06-19
巴林,20430,14696,56,2020-06-19
卢森堡,4085,3789,110,2020-06-19
加纳,12929,4468,66,2020-06-19
埃塞俄比亚,3954,934,65,2020-06-19
毛里塔尼亚,2424,550,97,2020-06-19
塞内加尔,5475,3716,76,2020-06-19
摩洛哥,9074,8041,213,2020-06-19
阿尔巴尼亚,1788,714,39,2020-06-19
瑞士,31118,28845,1677,2020-06-19
几内亚比绍,1492,153,15,2020-06-19
韩国,12306,10800,280,2020-06-19
利比亚,482,58,10,2020-06-19
立陶宛,1778,1049,76,2020-06-19
拉脱维亚,1104,464,30,2020-06-19
爱沙尼亚,1977,1275,69,2020-06-19
匈牙利,4079,2485,568,2020-06-19
塞浦路斯,985,504,26,2020-06-19
圣多美和普林西比,611,135,12,2020-06-19
安哥拉,155,40,7,2020-06-19
叙利亚,178,41,7,2020-06-19
芬兰,7131,6200,326,2020-06-19
斯洛文尼亚,1513,1335,109,2020-06-19
尼日尔,1020,734,67,2020-06-19
格鲁吉亚,893,704,14,2020-06-19
圭亚那,1554,27,12,2020-06-19
泰国,3141,2973,58,2020-06-19
美属维尔京群岛,73,0,6,2020-06-19
钻石公主号邮轮,712,574,13,2020-06-19
乌拉圭,849,698,24,2020-06-19
毛里求斯,337,325,10,2020-06-19
南非,83890,44920,1737,2020-06-19
哥伦比亚,60217,22680,1950,2020-06-19
瑞典,56043,4971,5053,2020-06-19
法国,158641,73887,29603,2020-06-19
厄瓜多尔,48490,4600,4007,2020-06-19
玻利维亚,19883,159,659,2020-06-19
比利时,60348,16724,9685,2020-06-19
巴拿马,22597,13759,470,2020-06-19
多米尼加,24645,11919,635,2020-06-19
洪都拉斯,9656,0,330,2020-06-19
智利,225103,44946,3841,2020-06-19
葡萄牙,38089,23212,1524,2020-06-19
意大利,238159,180544,34514,2020-06-19
波多黎各,6003,0,147,2020-06-19
塞尔维亚,14449,12316,292,2020-06-19
委内瑞拉,3150,0,27,2020-06-19
哥斯达黎加,1796,0,12,2020-06-19
法属圭亚那,1554,0,5,2020-06-19
科特迪瓦,6063,2749,48,2020-06-19
海地,4547,0,80,2020-06-19
阿尔及利亚,11385,8078,811,2020-06-19
刚果（金）,5282,685,117,2020-06-19
北马其顿,4664,1836,216,2020-06-19
喀麦隆,9864,5570,276,2020-06-19
卡塔尔,84441,63642,86,2020-06-19
中非共和国,2605,417,19,2020-06-19
马达加斯加,1378,362,12,2020-06-19
丹麦,12344,9643,600,2020-06-19
马约特,2345,0,29,2020-06-19
尼加拉瓜,2014,0,64,2020-06-19
加蓬,4229,1505,30,2020-06-19
澳大利亚,7391,6877,102,2020-06-19
